WeekStart,Year,Month,WeekOfYear,Avg_weekly_Lat,Avg_weekly_Lon,total_weekly_catch_kg,weekly_effort,Avg_weekly_Depth,Avg_weekly_WaterTemp,weekly_CPUE_per_effort,Chlor_a_mg_m3,SSH,Avg_weekly_WaterTemp_2wk,Avg_weekly_WaterTemp_3wk,Avg_weekly_WaterTemp_5wk,Avg_weekly_Depth_2wk,Avg_weekly_Depth_3wk,Avg_weekly_Depth_5wk,Chlor_a_mg_m3_5wk,SSH_5wk,sin_week,cos_week,CPUE_log1p,CPUE_level,Temp_x_Depth,Temp_x_Depth_3wk,Temp_x_Depth_2wk,Temp_x_Depth_5wk,Temp_x_Chlor,Depth_x_Chlor,Temp_x_SSH,Depth_bin,WaterTemp_bin,Chlor_a_bin,SSH_bin,anomaly_flag
2000-03-06,2000,3,10,-47.44651174238818,-60.778150641704094,19482794.702766,7,83.37704148584665,12.780953934925208,2783256.386109429,0.6901641488075256,0.015,12.601418889872054,12.620686780179772,12.92106483366906,82.91519130562337,81.93630190429629,80.01493864502979,1.3753646969795228,0.01724,0.9350162426854148,0.35460488704253557,14.839132521359256,High,1065.638126460954,1034.0924022603708,1044.8490579760373,1033.8782098944819,17.358047049095422,112.69229704022516,0.21758064009029926,shallow,moderate,high,neutral,0
2000-03-13,2000,3,11,-47.30080263891329,-60.520786337393574,16228083.586037,7,83.62694061040081,12.7790678189271,2318297.655148143,0.6901641488075256,0.015,12.780010876926154,12.660635199557069,12.7374624225549,83.50199104812373,83.15244107388251,81.43229141721693,1.2040645599365234,0.01668,0.970941817426052,0.23931566428755804,14.656344136320648,High,1068.6743455497008,1052.762722389092,1067.1563538400117,1037.2407519093406,15.24422215007154,100.12090736927205,0.21117939512861192,shallow,moderate,high,neutral,0
2000-03-20,2000,3,12,-47.361724526116916,-60.54628263506901,15174576.6341306,7,86.04781749112439,11.538870268308255,2167796.662018657,0.6901641488075256,0.015,12.158969043617677,12.366297340720187,12.435999685554936,84.83737905076259,84.35059986245729,83.09673276288282,1.0327644228935242,0.01612,0.992708874098054,0.120536680255323,14.589222307859496,High,992.8946029011503,1043.1045987672583,1031.5350656198812,1033.3909425098534,12.771471936418608,87.11429858767329,0.1993447131324094,shallow,moderate,high,neutral,0
2000-03-27,2000,3,13,-47.69495297259636,-60.92268456356709,14145893.734307,7,89.45987347818391,10.584024349411347,2020841.9620438572,0.6901641488075256,0.015,11.061447308859801,11.633987478882233,12.020960043278162,87.75384548465415,86.3782105265697,84.99300283819117,0.8614642858505249,0.01556,1.0,-1.6081226496766366e-16,14.519025290271642,High,946.8454791883569,1004.9230197143654,970.6845379783265,1021.6974910761235,10.022264715089232,74.41174344431766,0.18102484517140754,shallow,moderate,moderate,neutral,0
2000-04-03,2000,4,14,-47.83425755810943,-61.08135925984535,10959343.45658744,7,93.53687265378969,10.413349014310414,1565620.4937982056,0.5916882157325745,0.0097,10.498686681860882,10.845414544010005,11.619253077176463,91.4983730659868,89.68152120769933,87.2097091438691,0.6704689621925354,0.01394,0.992708874098054,-0.12053668025532288,14.26379342376333,High,974.0321006510196,972.633274434924,960.612750719814,1013.3116813295654,7.271513833870217,60.12867645197402,0.15118507874349946,shallow,moderate,moderate,neutral,0
2000-04-10,2000,4,15,-47.94899530378665,-60.99886475204223,8193824.89650606,7,96.3458756811345,10.267126076629296,1170546.41378658,0.5916882157325745,0.0097,10.340237545469854,10.421499813450353,11.11648750551728,94.9413741674621,93.11420727103604,89.80347598292666,0.6507737755775451,0.012879999999999999,0.9709418174260521,-0.2393156642875575,13.972982072386664,High,989.1952525814604,970.3896937046795,981.7163617848934,998.2992187162254,6.782038780779769,60.596284225682226,0.13422891759724054,shallow,moderate,moderate,neutral,0
2000-04-17,2000,4,16,-47.72963496426325,-61.21395944338984,7816847.7996245995,7,98.35867239574415,10.002107260203445,1116692.5428035143,0.5916882157325745,0.0097,10.13461666841637,10.227527450381052,10.56109539377255,97.35227403843933,96.08047357688945,92.74982233999532,0.631078588962555,0.01182,0.9350162426854148,-0.35460488704253545,13.925882683026652,High,983.7939912734447,982.6656809532482,986.6279791782056,979.5397214881469,6.454373591962272,60.634329691757436,0.12088937446350403,shallow,moderate,moderate,neutral,0
2000-04-24,2000,4,17,-47.63935002589225,-61.20149657816834,5866713.23014701,7,99.33428661107509,9.68790100804247,838101.8900210013,0.5916882157325745,0.0097,9.845004134122957,9.985711448291738,10.190901541719395,98.84647950340963,98.01294489598457,95.40711616398546,0.6113834023475647,0.01076,0.8854560256532099,-0.4647231720437685,13.638896152383166,Medium,962.340735392614,978.7289859286204,973.143999354568,972.2845272065608,6.105098240117631,59.92348772461143,0.10744625518361911,shallow,moderate,moderate,neutral,0
2000-05-01,2000,5,18,-47.4179314485355,-61.014126716203286,5772914.358407401,7,103.14763835137987,9.233136983790226,824702.0512010573,0.4425453245639801,0.0109,9.460518995916349,9.641048417345381,9.92072406859517,101.24096248122748,100.28019911939971,98.14466913862466,0.5618596374988556,0.009940000000000001,0.8229838658936565,-0.5680647467311557,13.622778662586711,Medium,952.3762744527446,966.8062550111682,957.792048718507,973.6661813278633,5.416915968878591,56.34339632553898,0.0958320212684131,shallow,cold,moderate,neutral,0
2000-05-08,2000,5,19,-47.48442122799346,-61.0037161822167,5651653.582163479,7,106.55872023520796,8.936361904515858,807379.0831662113,0.4425453245639801,0.0109,9.084749444153042,9.285799965449518,9.625326646636259,104.85317929329392,103.01354839922097,100.7490386549083,0.5320310592651367,0.01018,0.7485107481711013,-0.6631226582407951,13.60154981923347,Medium,952.2472881038755,956.5632041663183,952.5648623024312,969.7424063880753,4.9403339917422775,54.80640727349796,0.09452944364827609,mid,cold,moderate,neutral,0
2000-05-15,2000,5,20,-47.49127648590379,-60.9983719496094,4722166.57423234,7,107.72209286763027,8.687705566814948,674595.2248903343,0.4425453245639801,0.0109,8.812033735665402,8.952401485040342,9.30944254467339,107.14040655141912,105.80948381807269,103.02428209220746,0.5022024810314178,0.01042,0.6631226582407952,-0.7485107481711012,13.421869605524261,Medium,935.8578258750683,947.248980064266,944.1248769840117,959.0986348436289,4.4959182369766095,53.13778529008977,0.09328402347412038,mid,cold,moderate,neutral,0
2000-05-22,2000,5,21,-46.93656116185723,-60.82870766884018,7549250.64386491,7,110.62628621022175,8.490998568198423,1078464.3776949872,0.4425453245639801,0.0109,8.589352067506685,8.705022013176409,9.007220806272386,109.17418953892602,108.30236643768666,105.47780485510297,0.472373902797699,0.01066,0.5680647467311558,-0.8229838658936564,13.891049642020665,High,939.3276378161019,942.7744839191603,937.7355506345408,950.061878490822,4.112025222304023,51.159211516396574,0.09279553466046052,mid,cold,moderate,neutral,0
2000-05-29,2000,5,22,-46.8867819897158,-60.881251407565365,4667077.2469709,7,111.71175079618641,8.156033244138445,666725.3209958429,0.4425453245639801,0.0109,8.323515906168435,8.444912459717271,8.70084725349158,111.16901850320409,110.02004329134616,107.95329769212526,0.4425453245639801,0.0109,0.46472317204376906,-0.8854560256532096,13.410134927348144,Medium,911.1247532546058,929.1096344097227,925.3170937845523,939.2851537298869,3.737256525399979,48.68885576691193,0.09204954581091825,mid,cold,moderate,neutral,0
2000-06-05,2000,6,23,-46.469144447152765,-60.759594163771986,1866356.15940905,7,109.89671851635252,8.068845365271194,266622.3084870071,0.3903439790010452,0.0105,8.11243930470482,8.238625725869355,8.467988929787774,110.80423465626947,110.74491850758689,109.30311372511979,0.4321050554513931,0.01082,0.35460488704253584,-0.9350162426854147,12.493592111592278,Medium,886.7396278591841,912.3859346259105,898.8926283532564,925.5775570156485,3.5599518261200513,47.85343915268084,0.08914193035390641,mid,cold,moderate,neutral,0
2000-06-12,2000,6,24,-45.96183992407844,-60.43752049737012,1188780.74154943,7,108.98884420961672,7.81914795294075,169825.82022134712,0.3903439790010452,0.0105,7.943996659105972,8.014675520783463,8.244546139472753,109.44278136298462,110.19910450738523,109.78913852000153,0.42166478633880616,0.01074,0.23931566428755768,-0.970941817426052,12.042534492225807,Low,852.1998980950029,883.2100653075989,869.4130895108151,905.161618141118,3.379506441046019,46.46708185683436,0.08607761509321439,mid,cold,moderate,neutral,0
2000-06-19,2000,6,25,-45.60746524196045,-60.65554899371415,829419.3681408,7,109.09929305055356,7.998929571828731,118488.48116297144,0.3903439790010452,0.0105,7.909038762384741,7.962307630013559,8.10679094047551,109.04406863008514,109.32828525884094,110.06457855658618,0.41122451722621917,0.01066,0.12053668025532308,-0.992708874098054,11.682579469068575,Low,872.6775614476817,870.5054398927681,862.4337656034853,892.2705283097879,3.274296111158967,44.95847132473724,0.08487819933594452,mid,cold,moderate,neutral,0
2000-06-26,2000,6,26,-44.77572104908718,-60.81276900675556,479927.3441861,5,101.89880341880341,8.52723076923077,95985.46883722,0.3903439790010452,0.0105,8.26308017052975,8.11510276466675,8.114037380681978,105.49904823467848,106.6623135596579,108.31908199830252,0.4007842481136322,0.01058,-3.216245299353273e-16,-1.0,11.47196251091377,Low,868.9146118606179,865.5756356537316,871.7470934777335,878.905080375383,3.2524053599018212,42.74857514206797,0.08585778725017422,mid,cold,moderate,neutral,0
2001-01-01,2001,1,1,-45.37231171137956,-60.46001804740633,933625.04909041,7,81.88211799839316,11.692090759886941,133375.0070129157,0.9682517051696776,0.0255,10.109660764558855,9.406083700315481,8.821248883831677,91.89046070859828,97.62673815591671,102.35315543874387,0.5059255242347718,0.013500000000000002,0.12053668025532305,0.992708874098054,11.800927538820467,Low,957.3731552489849,918.2852704833356,928.9813852629532,902.8826581706695,4.7587778270782515,49.39185868086296,0.126982129954259,mid,cold,moderate,neutral,0
2001-01-08,2001,1,2,-45.41223998239843,-60.46201544286482,1699889.58364507,7,81.05427934223316,11.934671739628604,242841.36909215286,0.9682517051696776,0.0255,11.813381249757771,10.71799775624877,9.59441415870316,81.46819867031316,88.27840025314323,96.58466760392,0.6215070694684982,0.016499999999999997,0.23931566428755774,0.970941817426052,12.40016782497488,Medium,967.3562170417126,946.1676958384201,962.4148906234185,926.6733023726883,6.661311376056113,54.86564983869818,0.17684696297810468,shallow,cold,moderate,neutral,0
2001-01-15,2001,1,3,-45.69651880696078,-60.5798590919599,4663108.5692543,7,82.11588963527507,12.53631519383488,666158.3670363285,0.9682517051696776,0.0255,12.235493466731743,12.054359231116807,10.537847606881986,81.58508448875412,81.6840956586338,91.21007668905168,0.7370886147022246,0.0195,0.3546048870425356,0.9350162426854148,13.409284210743117,Medium,1029.4306748899671,984.6494325380806,998.2337682449083,961.1578883612456,8.88513094678686,60.20841691222638,0.23506000500677773,shallow,moderate,moderate,neutral,0
2001-01-22,2001,1,4,-45.984030156100296,-60.66887257706261,4567848.56076169,7,82.62005033622815,13.498880053184449,652549.7943945272,0.9682517051696776,0.0255,13.017597623509666,12.656622328882642,11.63783770315313,82.36796998575161,81.9300731045788,85.91422814618659,0.8526701599359512,0.0225,0.4647231720437685,0.8854560256532099,13.388644260966057,Medium,1115.2781494768053,1036.9579926623992,1072.2330903398356,999.8558435569901,10.791924185417294,69.85932853764537,0.28477400239985945,shallow,moderate,moderate,neutral,0
2001-01-29,2001,1,5,-45.81905084585357,-60.58413723260791,3615495.06762142,7,82.18970329153161,13.366008851458838,516499.2953744886,0.9682517051696776,0.0255,13.432444452321644,13.133734699492722,12.605593319598743,82.40487681387988,82.30854775434494,81.97240812073224,0.9682517051696776,0.0255,0.5680647467311558,0.8229838658936564,13.154831139420638,Medium,1098.5483016933872,1081.0186297060939,1106.8989304028491,1033.310840198124,12.716761018029992,79.69539171318434,0.3349102348370644,shallow,moderate,moderate,neutral,0
2001-02-05,2001,2,6,-46.00877049687799,-60.656602046645,4938249.0530659,7,82.65440787945455,12.414697407484326,705464.1504379857,1.1010677814483645,0.0215,12.890353129471581,13.09319543737587,12.75011464911822,82.42205558549308,82.48805383573811,82.12686609694451,0.9948149204254151,0.0247,0.6631226582407952,0.7485107481711011,13.466612652086807,Medium,1026.1294632182164,1080.0322101201014,1062.4494021539415,1047.1269585088228,13.025306177147485,82.06034671264717,0.323401927303184,shallow,moderate,moderate,neutral,0
2001-02-12,2001,2,7,-46.2203837201504,-60.71168139251193,6849741.5522358995,7,83.75762098343331,12.688844280488045,978534.5074622714,1.1010677814483645,0.0215,12.551770843986185,12.823183513143737,12.900949157290109,83.20601443144393,82.86724405147316,82.66753442518454,1.0213781356811524,0.023899999999999998,0.7485107481711011,0.6631226582407953,13.793812352807585,High,1062.7874099629232,1062.6218777005092,1044.3828259848917,1066.4896585778356,13.097319270152042,84.63879123832874,0.3064740859641353,shallow,moderate,high,neutral,0
2001-02-19,2001,2,8,-46.351989784222894,-60.694088858898795,7084798.3149617,7,86.9003712040436,12.186391974149979,1012114.0449945285,1.1010677814483645,0.0215,12.437618127319013,12.429977887374116,12.830964513353127,85.32899609373845,84.43746668897715,83.62443073893824,1.0479413509368896,0.0231,0.8229838658936564,0.5680647467311558,13.827552803193994,High,1059.0019861916107,1049.5558438098747,1061.2894686014147,1072.982103260673,13.025887819410496,88.48551291173533,0.28713248919834206,shallow,moderate,high,neutral,0
2001-02-26,2001,2,9,-46.577194671147744,-60.61429695091971,11396666.7119506,7,90.97600496735545,12.178875248321459,1628095.2445643714,1.1010677814483645,0.0215,12.182633611235719,12.351370500986496,12.566963552380528,88.93818808569952,87.21133238494413,85.29562166516371,1.074504566192627,0.022299999999999997,0.8854560256532098,0.4647231720437686,14.302921942080603,High,1107.9854150880954,1077.1794781711271,1083.5013594952472,1071.9069686437513,13.271604002046903,93.70897487136538,0.2754355621719988,shallow,moderate,high,neutral,0
2001-03-05,2001,3,10,-46.780776485538226,-60.60776821674068,8570269.09013921,7,96.26235220199904,11.339492703623884,1224324.1557341728,0.7855693101882935,0.0188,11.759183975972672,11.901586642031774,12.161660322813537,93.61917858467724,91.37957612446603,88.1101514472572,1.0379680871963504,0.02096,0.9350162426854148,0.35460488704253557,14.0179003568861,High,1091.5662404282407,1087.5619425574705,1100.8851446566605,1071.5657328931995,12.353467121431354,94.84908383872529,0.24945725601698596,shallow,moderate,high,neutral,0
2001-03-12,2001,3,11,-47.0531083592117,-60.53385397678412,9124625.408311099,7,102.11771035887331,10.940106418497106,1303517.915473014,0.7855693101882935,0.0188,11.139799561060496,11.486158123480815,11.866742125016094,99.19003128043617,96.45202250940925,92.00281194314093,0.9748683929443359,0.02042,0.970941817426052,0.23931566428755804,14.080578023546158,High,1117.1786185393382,1107.8631818726053,1104.9570669193797,1091.7736441056043,11.19749251094227,94.0280281799787,0.23454734888147824,shallow,moderate,moderate,neutral,0
2001-03-19,2001,3,12,-46.790290854612394,-60.07787759019924,11214050.24848233,7,106.02319929863604,10.413069048408248,1602007.1783546186,0.7855693101882935,0.0188,10.676587733452678,10.89755605684308,11.411587078600135,104.07045482875468,101.46775395316946,96.45592760618149,0.9117686986923218,0.019880000000000002,0.992708874098054,0.120536680255323,14.286768511688308,High,1104.0268950298462,1105.7505366666253,1111.1173414395232,1100.7152171250907,9.936050504874444,92.515121981114,0.21664341441004042,shallow,moderate,moderate,neutral,0
2001-03-26,2001,3,13,-46.52908609360225,-59.68273893087356,10805250.43318209,7,110.55808376718844,10.617497505647735,1543607.2047402987,0.7855693101882935,0.0188,10.515283277027992,10.65689099085103,11.097808184899685,108.29064153291225,106.2329978082326,101.18747011881045,0.8486690044403076,0.01934,1.0,-1.6081226496766366e-16,14.24963322396012,High,1173.8501786273166,1132.1134772736511,1138.706771969665,1122.959134093827,9.044173067634427,90.15665248862213,0.20610427176305893,mid,moderate,moderate,neutral,0
2001-04-02,2001,4,14,-46.815030624516474,-59.69111566772859,4823863.359007015,7,119.97950416523751,9.865330703330224,689123.3370010022,0.4661996066570282,0.0168,10.24141410448898,10.298632419128737,10.63509927590144,115.26879396621297,112.18692907702068,106.98816995838688,0.7216953694820404,0.0184,0.992708874098054,-0.12053668025532288,13.443176993804821,Medium,1183.6374862116543,1155.3719447951014,1180.5154523330077,1137.8298088544605,7.432475328882833,80.9647872312959,0.18949483651196875,mid,moderate,moderate,neutral,0
2001-04-09,2001,4,15,-47.378581948933565,-60.18735382785634,6494680.6068597995,7,111.68602019043742,9.449128212447922,927811.5152656856,0.4661996066570282,0.0168,9.657229457889073,9.97731880714196,10.257026377666246,115.83276217783747,114.07453604095446,110.07290355607454,0.6578214287757873,0.018,0.9709418174260521,-0.2393156642875575,13.74058496039471,High,1055.3355243174906,1138.1580138574084,1118.6235630924714,1129.0206752409692,6.563294113065658,75.04067428539571,0.17959173852855528,mid,moderate,moderate,neutral,0
2001-04-16,2001,4,16,-47.56663049194697,-60.96500144136786,8147445.476605648,7,115.36712876880732,9.26830109668965,1163920.7823722356,0.4661996066570282,0.0168,9.358714654568786,9.527586670822599,9.922665313304757,113.52657447962237,115.67755104149408,112.72278723806134,0.5939474880695343,0.017599999999999998,0.9350162426854148,-0.35460488704253545,13.96730570774183,High,1069.2572860898729,1102.12789341634,1062.4628162654367,1118.5104909461434,5.65888617049986,68.70639086713076,0.16768552540647771,mid,cold,moderate,neutral,0
2001-04-23,2001,4,17,-47.87540098115814,-60.929061491554634,3946716.615711782,7,117.4842237448742,8.632784890794069,563816.6593873975,0.4661996066570282,0.0168,8.950542993741859,9.116738066643881,9.566608481781921,116.42567625684076,114.84579090137298,115.01499212730899,0.5300735473632813,0.0172,0.8854560256532099,-0.4647231720437685,13.24248617925108,Medium,1014.2160316514197,1047.0189937043706,1042.073020912324,1100.303399217195,4.832541687367785,60.87671578283243,0.15680789474627477,mid,cold,moderate,neutral,0
2001-04-30,2001,4,18,-48.99164688440357,-61.39987387032364,3394781.07222758,7,115.84378672111814,8.293848560101608,484968.72460394,0.4661996066570282,0.0168,8.46331672544784,8.731644849195108,9.101878692672695,116.66400523299617,116.23171307826654,116.07213271809492,0.4661996066570282,0.0168,0.8229838658936565,-0.5680647467311557,13.091841744476223,Medium,960.7908236936635,1014.8940388129697,987.3644267461508,1056.4744715999054,4.070689394163626,54.18717891816042,0.14669163346647782,mid,cold,moderate,neutral,0
2001-05-07,2001,5,19,-49.20129443519651,-61.93781497540165,3944142.1791355,7,112.3957874893204,8.093053020242325,563448.8827336428,0.2862132787704468,0.0164,8.193450790171966,8.339895490379334,8.747423156055115,114.11978710521927,115.24126598510425,114.5553893829115,0.4302023410797119,0.01672,0.7485107481711013,-0.6631226582407951,13.24183366926022,Medium,909.625067402959,961.1001144947762,935.0348598315153,1002.0644657389903,3.5878425643213214,49.57706241578162,0.13944305259914244,mid,cold,moderate,neutral,0
2001-05-14,2001,5,20,-49.13490739729423,-61.949359367330864,3583366.0797429997,7,113.82960284711432,7.8917024825543605,511909.4399632857,0.2862132787704468,0.0164,7.992377751398342,8.092868020966097,8.435938010076402,113.11269516821736,114.02305901918429,114.98410591424688,0.39420507550239564,0.01664,0.6631226582407952,-0.7485107481711012,13.145904966776262,Medium,898.309359376749,922.7735679890865,904.0393882631631,969.998789636646,3.190249649235864,44.948468589671656,0.13466532386887586,mid,cold,moderate,neutral,0
2001-05-21,2001,5,21,-49.01635132824779,-61.40783024024548,1793713.878216497,7,117.01929240004016,7.778895362748442,256244.83974521383,0.2862132787704468,0.0164,7.835298922651401,7.921216955181709,8.13805686328816,115.42444762357724,114.41489424549161,115.31453864049345,0.35820780992507933,0.01656,0.5680647467311558,-0.8229838658936564,12.453892574166238,Medium,910.2808310027764,906.3052002227103,904.3850501126478,938.4362726201755,2.8374417774570455,40.98430869048711,0.1311753527778091,mid,cold,moderate,neutral,0
2001-05-28,2001,5,22,-45.93684221067177,-59.93685902852041,185257.26775818,7,98.27945107790647,8.332269449060437,26465.32396545429,0.2862132787704468,0.0164,8.05558240590444,8.000955764787747,8.077953774941435,107.64937173897331,109.7094487750203,111.4735841070999,0.3222105443477631,0.01648,0.46472317204376906,-0.8854560256532096,10.183628410112542,Low,818.8908676868699,877.7804466281848,867.1783849871401,900.4784595441992,2.5779923122746333,35.34954120989232,0.1318557510037021,mid,cold,moderate,neutral,0
2001-06-04,2001,6,23,-44.125659575408164,-59.993071434826525,31089.4680165,7,90.94626711444072,9.36273588141721,4441.352573785714,0.292995423,0.0172,8.847502665238824,8.491300231075362,8.291731239204555,94.6128590961736,102.08167019746246,106.49408018576442,0.2875697076163574,0.01656,0.35460488704253584,-0.9350162426854147,8.39893937428643,Low,851.5058783933281,866.8061097362719,837.0875230192612,883.0202914666577,2.44184072473305,29.355596051673707,0.14061593182660798,mid,cold,low,neutral,0
2001-06-11,2001,6,24,-42.70223363644898,-60.651892707428566,147824.7956839,7,79.8579307672436,10.493877551020407,21117.827954842858,0.292995423,0.0172,9.92830671621881,9.396294293832685,8.77189614536017,85.40209894084217,89.69454965319693,99.98650884134905,0.28892613646226806,0.016720000000000002,0.23931566428755768,-0.970941817426052,9.957920241765304,Low,838.0193469493196,842.7963850942268,847.8982324935465,877.0712714934502,2.7148350073795333,25.915099693021254,0.15710604059288252,shallow,cold,low,neutral,1
2001-06-18,2001,6,25,-39.66295130429989,-58.0020420979932,659359.5672231,7,77.32662569247108,10.792488662131518,94194.22388901429,0.292995423,0.0172,10.643183106575963,10.21636736485638,9.352053381275603,78.59227822985734,82.71027452471847,92.6859134104204,0.2902825653081787,0.01688,0.12053668025532308,-0.992708874098054,11.453124757474555,Low,834.5467310668819,844.9985493926458,836.4720079633355,866.8036099065398,2.9656333268012673,24.009350666378978,0.17245228111877567,shallow,cold,low,neutral,1
2001-06-25,2001,6,26,-41.12498208351852,-60.04490899296297,703998.6306345,6,75.50761837787155,10.924074074074076,117333.10510574999,0.292995423,0.0172,10.858281368102798,10.736813429075333,9.98108912354073,76.41712203517132,77.56405827919541,84.38357860598668,0.29163899415408934,0.01704,-3.216245299353273e-16,-1.0,11.672780743504838,Low,824.8508163167859,832.7908225456471,829.7586123985385,842.2400186296579,3.131273468875649,22.620703939053715,0.18295530083144368,shallow,cold,low,neutral,1
